codigo_ocorrencia2;aeronave_matricula;aeronave_operador_categoria;aeronave_tipo_veiculo;aeronave_fabricante;aeronave_modelo;aeronave_tipo_icao;aeronave_motor_tipo;aeronave_motor_quantidade;aeronave_pmd;aeronave_pmd_categoria;aeronave_assentos;aeronave_ano_fabricacao;aeronave_pais_fabricante;aeronave_pais_registro;aeronave_registro_categoria;aeronave_registro_segmento;aeronave_voo_origem;aeronave_voo_destino;aeronave_fase_operacao;aeronave_tipo_operacao;aeronave_nivel_dano;aeronave_fatalidades_total
60634;PRINS;Sem Categoria;AVIAO;CESSNA AIRCRAFT;T188C;C188;PISTAO;MONOMOTOR;1996;1996;1;1979;BRASIL;BRASIL;AVIAO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA;AGRICOLA;SUBSTANCIAL;2
60631;PTVYF;Sem Categoria;AVIAO;EMBRAER;EMB-202;IPAN;PISTAO;MONOMOTOR;1800;1800;1;2012;BRASIL;BRASIL;AVIAO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;AGRICOLA;SUBSTANCIAL;0
50236;PUSPE;EXPERIMENTAL;ULTRALEVE;FABRICANTE DESCONHECIDO;PETREL;ULAC;PISTAO;MONOMOTOR;500;500;2;2007;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMACAO FINAL;EXPERIMENTAL;SUBSTANCIAL;1
50234;PUZRM;EXPERIMENTAL;ULTRALEVE;SERGIO MAURO;CP-750 BERYL;ULAC;PISTAO;MONOMOTOR;750;750;2;1991;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;TAXI;EXPERIMENTAL;SUBSTANCIAL;0
50233;PUFSC;EXPERIMENTAL;ULTRALEVE;FABIANO COSTA;AGUIAII;ULAC;PISTAO;MONOMOTOR;550;550;2;2005;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO;EXPERIMENTAL;SUBSTANCIAL;0
50214;PRATZ;REGULAR;AVIAO;AEROSPATIALE AND ALENIA;ATR-72-212A;AT72;TURBOELICE;BIMOTOR;23000;23000;75;2012;BRASIL;BRASIL;AVIAO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;REGULAR;NENHUM;0
60630;PRPDD;Sem Categoria;AVIAO;AEROSPATIALE AND ALENIA;ATR-72-212A;AT72;TURBOELICE;BIMOTOR;22000;22000;73;1998;BRASIL;BRASIL;AVIAO;REGULAR;PRESIDENTE JUSCELINO KUBITSCHEK;RONDONOPOLIS;POUSO;REGULAR;SUBSTANCIAL;0
50211;PRSEU;TAXI AEREO;HELICOPTERO;AGUSTA;AW139;A139;TURBOEIXO;BIMOTOR;6800;6800;14;2009;BRASIL;BRASIL;HELICOPTERO;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;TAXI AEREO;NENHUM;0
60629;PTURN;Sem Categoria;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-202;IPAN;PISTAO;MONOMOTOR;1800;1800;1;2004;BRASIL;BRASIL;AVIAO;AGRICOLA;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;AGRICOLA;SUBSTANCIAL;0
50176;PTRUB;TAXI AEREO;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-810D;PA34;PISTAO;BIMOTOR;2155;2155;6;1983;BRASIL;BRASIL;AVIAO;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;TAXI;TAXI AEREO;NENHUM;0
50174;PRTTK;REGULAR;AVIAO;AEROSPATIALE AND ALENIA;ATR-42-500;AT45;TURBOELICE;BIMOTOR;18600;18600;52;1996;BRASIL;BRASIL;AVIAO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;REGULAR;NENHUM;0
50173;PTOHI;PARTICULAR;AVIAO;BEECH AIRCRAFT;F33A;BE33;PISTAO;MONOMOTOR;1542;1542;6;1988;BRASIL;BRASIL;AVIAO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;PRIVADA;NENHUM;0
50153;PTVSB;PARTICULAR;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-810D;PA34;PISTAO;BIMOTOR;2155;2155;6;1995;BRASIL;BRASIL;AVIAO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO;PRIVADA;NENHUM;0
60625;PPHLH;Sem Categoria;AVIAO;NEIVA INDUSTRIA AERONAUTICA;56-C;PAUL;PISTAO;MONOMOTOR;660;660;2;1961;BRASIL;BRASIL;AVIAO;INSTRUCAO;AEROCLUBE DE ITAPOLIS;AEROCLUBE DE ITAPOLIS;POUSO;INSTRUCAO;SUBSTANCIAL;0
60616;PTUIJ;Sem Categoria;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-202;IPAN;PISTAO;MONOMOTOR;1800;1800;1;1994;BRASIL;BRASIL;AVIAO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA;PRIVADA;SUBSTANCIAL;0
60613;PTUQH;Sem Categoria;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-202;IPAN;PISTAO;MONOMOTOR;1800;1800;1;2004;BRASIL;BRASIL;AVIAO;PARTICULAR;FAZENDA MARIA JOSE;FAZENDA MARIA JOSE;VOO A BAIXA ALTURA;AGRICOLA;SUBSTANCIAL;0
60612;PTWPP;Sem Categoria;AVIAO;MAULE AIRCRAFT;M-7-235B;M7;PISTAO;MONOMOTOR;1134;1134;5;1995;BRASIL;BRASIL;AVIAO;PARTICULAR;AEROCLUBE DE BENTO GONCALVES;AEROCLUBE DE BENTO GONCALVES;POUSO;PRIVADA;SUBSTANCIAL;0
50097;PRGGY;Sem Categoria;AVIAO;BOEING COMPANY;737-8EH;B738;JATO;BIMOTOR;70533;70533;193;2010;BRASIL;BRASIL;AVIAO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;REGULAR;NENHUM;0
50095;PREKN;Sem Categoria;HELICOPTERO;EUROCOPTER DEUTSCHLAND;BK 117 C-2;EC45;TURBOEIXO;BIMOTOR;3585;3585;11;2013;BRASIL;BRASIL;HELICOPTERO;ADMINISTRACAO DIRETA;PINTO MARTINS;FORA DE AERODROMO;POUSO;POLICIAL;LEVE;0
50093;PTNXS;Sem Categoria;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-712;P28A;PISTAO;MONOMOTOR;1157;1157;4;1980;BRASIL;BRASIL;AVIAO;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;OUTRA FASE;INSTRUCAO;NENHUM;0
60609;PRARK;Sem Categoria;AVIAO;BEECH AIRCRAFT;G58;BE58;PISTAO;BIMOTOR;2495;2495;6;2005;BRASIL;BRASIL;AVIAO;PARTICULAR;MARIO DE ALMEIDA FRANCO;ARAGUAINA;CORRIDA APOS POUSO;PRIVADA;SUBSTANCIAL;0
53628;PTVVS;Sem Categoria;AVIAO;EMBRAER;EMB-202A;IPAN;PISTAO;MONOMOTOR;1800;1800;1;2012;BRASIL;BRASIL;AVIAO;AGRICOLA;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;AGRICOLA;SUBSTANCIAL;0
49968;PRAQJ;REGULAR;AVIAO;AEROSPATIALE AND ALENIA;ATR-72-212A;AT72;TURBOELICE;BIMOTOR;23000;23000;75;2013;BRASIL;BRASIL;AVIAO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;REGULAR;NENHUM;0
49967;PTOLL;PARTICULAR;AVIAO;BEECH AIRCRAFT;58;BE58;PISTAO;BIMOTOR;2449;2449;6;1979;BRASIL;BRASIL;AVIAO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;TAXI;PRIVADA;NENHUM;0
49966;PPMBC;TAXI AEREO;HELICOPTERO;SIKORSKY AIRCRAFT;S-76A;S76;TURBOEIXO;BIMOTOR;4763;4763;14;1981;BRASIL;BRASIL;HELICOPTERO;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;TAXI AEREO;LEVE;0
49965;PTBTE;INSTRUCAO;AVIAO;CESSNA AIRCRAFT;172C;C172;PISTAO;MONOMOTOR;1020;1020;4;1963;BRASIL;BRASIL;AVIAO;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;TAXI;INSTRUCAO;NENHUM;0
49964;PRALY;PARTICULAR;AVIAO;HAWKER BEECHCRAFT;400A;BE40;JATO;BIMOTOR;7303;7303;10;1991;BRASIL;BRASIL;AVIAO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;PRIVADA;NENHUM;0
49963;PRPEC;PARTICULAR;AVIAO;PIPER AIRCRAFT;PA-31-350;PA31;PISTAO;BIMOTOR;3342;3342;3;1981;BRASIL;BRASIL;AVIAO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;PRIVADA;NENHUM;0
49962;PPEHU;PARTICULAR;AVIAO;EMBRAER;EMB-820C NAVAJO;PA31;PISTAO;BIMOTOR;3175;3175;8;1979;BRASIL;BRASIL;AVIAO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;PRIVADA;NENHUM;0
49961;PUESK;EXPERIMENTAL;ULTRALEVE;AEROBRAVO LTDA;SKYRANGER;ULAC;PISTAO;MONOMOTOR;472;472;2;2008;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;EXPERIMENTAL;NENHUM;0
49959;PPGYB;INSTRUCAO;AVIAO;NEIVA INDUSTRIA AERONAUTICA;56-B;PAUL;PISTAO;MONOMOTOR;660;660;2;1963;BRASIL;BRASIL;AVIAO;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO;INSTRUCAO;NENHUM;0
49958;PPKBJ;INSTRUCAO;AVIAO;XAVANTE;A-122-B;A122;PISTAO;MONOMOTOR;840;840;2;1976;BRASIL;BRASIL;AVIAO;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;INSTRUCAO;NENHUM;0
53626;PTBMU;Sem Categoria;AVIAO;CESSNA AIRCRAFT;180D;C180;PISTAO;MONOMOTOR;1202;1202;4;1961;BRASIL;BRASIL;AVIAO;PARTICULAR;AMERICANA;AMERICANA;CORRIDA APOS POUSO;PRIVADA;SUBSTANCIAL;0
53577;PTFFB;Sem Categoria;AVIAO;CESSNA AIRCRAFT;A188B;C188;PISTAO;MONOMOTOR;1497;1497;1;1974;BRASIL;BRASIL;AVIAO;AGRICOLA;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA;AGRICOLA;SUBSTANCIAL;0
53576;PTGTR;Sem Categoria;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;IPAN;PISTAO;MONOMOTOR;1800;1800;1;1979;BRASIL;BRASIL;AVIAO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA;AGRICOLA;SUBSTANCIAL;1
49954;PPDLD;PARTICULAR;AVIAO;HAWKER BEECHCRAFT;G58;BE58;PISTAO;BIMOTOR;2495;2495;6;2010;BRASIL;BRASIL;AVIAO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO;PRIVADA;NENHUM;0
49953;PTOZI;PARTICULAR;AVIAO;PIPER AIRCRAFT;PA-34-220T;PA34;PISTAO;BIMOTOR;2155;2155;6;1994;BRASIL;BRASIL;AVIAO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;PRIVADA;NENHUM;0
49951;PPITU;TAXI AEREO;AVIAO;EMBRAER;EMB-505;E55P;JATO;BIMOTOR;8150;8150;9;2011;BRASIL;BRASIL;AVIAO;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;TAXI AEREO;NENHUM;0
49935;PUVAL;EXPERIMENTAL;ULTRALEVE;FABRICANTE DESCONHECIDO;VIMANA R-12;ULAC;PISTAO;MONOMOTOR;506;506;2;1998;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO;EXPERIMENTAL;SUBSTANCIAL;0
53574;PREJV;Sem Categoria;AVIAO;CESSNA AIRCRAFT;152;C152;PISTAO;MONOMOTOR;757;757;2;1980;BRASIL;BRASIL;AVIAO;INSTRUCAO;Comandante Rolim Adolfo Amaro;Comandante Rolim Adolfo Amaro;APROXIMACAO FINAL;INSTRUCAO;SUBSTANCIAL;0
49933;PRHOA;Sem Categoria;HELICOPTERO;ROBINSON HELICOPTER;R44;R44;PISTAO;MONOMOTOR;1088;1088;4;1999;BRASIL;BRASIL;HELICOPTERO;MULTIPLA;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;TAXI AEREO;LEVE;0
53572;PTOST;Sem Categoria;AVIAO;CHINCUL SACAIFI;PA-25-235;PA25;PISTAO;MONOMOTOR;1315;1315;1;1993;BRASIL;BRASIL;AVIAO;AGRICOLA;AERO DO VALE MIRACATU;AERO DO VALE MIRACATU;DECOLAGEM;AGRICOLA;SUBSTANCIAL;0
53571;PPGSE;Sem Categoria;AVIAO;AERO BOERO;AB-180;AB18;PISTAO;MONOMOTOR;844;844;2;1993;BRASIL;BRASIL;AVIAO;INSTRUCAO;GARIBALDI;GARIBALDI;CORRIDA APOS POUSO;INSTRUCAO;SUBSTANCIAL;0
49911;PUSNX;EXPERIMENTAL;ULTRALEVE;SONEX LTDA;SONEX;ULAC;PISTAO;MONOMOTOR;300;300;2;2002;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;EXPERIMENTAL;SUBSTANCIAL;1
53566;PTEDJ;Sem Categoria;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-721C;P32R;PISTAO;MONOMOTOR;1633;1633;7;1976;BRASIL;BRASIL;AVIAO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;PRIVADA;SUBSTANCIAL;0
53562;PTWCK;Sem Categoria;AVIAO;CESSNA AIRCRAFT;A188B;C188;PISTAO;MONOMOTOR;1906;1906;1;1976;BRASIL;BRASIL;AVIAO;AGRICOLA;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;AGRICOLA;SUBSTANCIAL;0
49880;PTYSS;Sem Categoria;HELICOPTERO;HELIBRAS;AS 350 B2;AS50;TURBOEIXO;MONOMOTOR;2250;2250;6;1997;BRASIL;BRASIL;HELICOPTERO;MULTIPLA;BARRA;BARRA;CRUZEIRO;TAXI AEREO;SUBSTANCIAL;0
53561;PRZVX;Sem Categoria;AVIAO;SLICK AIRCRAFT COMPANY;SLICK 540;ZZZZ;PISTAO;MONOMOTOR;795;795;1;0;BRASIL;BRASIL;AVIAO;EXPERIMENTAL;DEPUTADO LUIS EDUARDO MAGALHAES;DEPUTADO LUIS EDUARDO MAGALHAES;MANOBRA;PRIVADA;SUBSTANCIAL;1
53543;PTLKW;Sem Categoria;AVIAO;CESSNA AIRCRAFT;210R;C210;PISTAO;MONOMOTOR;1746;1746;6;1986;BRASIL;BRASIL;AVIAO;PARTICULAR;PRESIDENTE PRUDENTE;JARDIM;DECOLAGEM;PRIVADA;SUBSTANCIAL;0
53519;PPXKK;EXPERIMENTAL;AVIAO;FABRICANTE DESCONHECIDO;SEDAN;ZZZZ;PISTAO;MONOMOTOR;930;930;4;2004;BRASIL;BRASIL;AVIAO;EXPERIMENTAL;GUARATINGUETA;GUARATINGUETA;POUSO;PRIVADA;SUBSTANCIAL;0
49833;PPPTO;REGULAR;AVIAO;AEROSPATIALE AND ALENIA;ATR-72-212A;AT72;TURBOELICE;BIMOTOR;22500;22500;73;2008;BRASIL;BRASIL;AVIAO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA;REGULAR;NENHUM;0
49832;PTEYU;TAXI AEREO;AVIAO;EMBRAER;EMB-810C;PA34;PISTAO;BIMOTOR;2073;2073;7;1979;BRASIL;BRASIL;AVIAO;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;TAXI AEREO;NENHUM;0
49831;PRMBS;REGULAR;AVIAO;AIRBUS INDUSTRIE;A320-232;A320;JATO;BIMOTOR;77000;77000;184;2002;BRASIL;BRASIL;AVIAO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;REGULAR;NENHUM;0
49819;PRVRD;PARTICULAR;AVIAO;CESSNA AIRCRAFT;560XL;C56X;JATO;BIMOTOR;9072;9072;11;2001;BRASIL;BRASIL;AVIAO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;PRIVADA;NENHUM;0
53498;PTGRT;Sem Categoria;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;IPAN;PISTAO;MONOMOTOR;1800;1800;1;1977;BRASIL;BRASIL;AVIAO;AGRICOLA;FORA DE AERODROMO;FORA DE AERODROMO;ARREMETIDA NO SOLO;AGRICOLA;SUBSTANCIAL;0
53497;PTRAM;Sem Categoria;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-721C;P32R;PISTAO;MONOMOTOR;1633;1633;7;1980;BRASIL;BRASIL;AVIAO;PARTICULAR;FORA DE AERODROMO;ESTANCIA SANTA MARIA;DECOLAGEM;PRIVADA;SUBSTANCIAL;1
53496;PTVAU;Sem Categoria;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-810D;PA34;PISTAO;BIMOTOR;2155;2155;6;1986;BRASIL;BRASIL;AVIAO;PARTICULAR;SANTA GENOVEVA/GOIANIA;JATAI;CORRIDA APOS POUSO;PRIVADA;SUBSTANCIAL;0
53495;PTPRA;Sem Categoria;AVIAO;CESSNA AIRCRAFT;152;C152;PISTAO;MONOMOTOR;757;757;2;1978;BRASIL;BRASIL;AVIAO;INSTRUCAO;MARECHAL RONDON;MARECHAL RONDON;CORRIDA APOS POUSO;INSTRUCAO;SUBSTANCIAL;0
53494;PTNNZ;Sem Categoria;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-711C;P28R;PISTAO;MONOMOTOR;1202;1202;4;1977;BRASIL;BRASIL;AVIAO;PARTICULAR;AERODROMO NACIONAL DE AVIACAO;AERODROMO NACIONAL DE AVIACAO;POUSO;PRIVADA;SUBSTANCIAL;0
49792;PTHTU;Sem Categoria;HELICOPTERO;BELL HELICOPTER;206B;B06;TURBOEIXO;MONOMOTOR;1452;1452;5;1974;BRASIL;BRASIL;HELICOPTERO;PARTICULAR;IMIGRANTES;IMIGRANTES;CRUZEIRO;PRIVADA;SUBSTANCIAL;0
49754;PRONI;REGULAR;AVIAO;AIRBUS INDUSTRIE;A318-121;A318;JATO;BIMOTOR;63000;63000;129;2008;BRASIL;BRASIL;AVIAO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;REGULAR;NENHUM;0
53491;PTVCA;Sem Categoria;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-720D;PA32;PISTAO;MONOMOTOR;1633;1633;7;1986;BRASIL;BRASIL;AVIAO;TAXI AEREO;NOVO CAMPO;PAUINI;CRUZEIRO;TAXI AEREO;SUBSTANCIAL;0
49752;PRAYR;REGULAR;AVIAO;EMBRAER;ERJ 190-200 IGW;E190;JATO;BIMOTOR;52290;52290;125;2011;BRASIL;BRASIL;AVIAO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMACAO FINAL;REGULAR;NENHUM;0
53489;PRFMP;Sem Categoria;AVIAO;CESSNA AIRCRAFT;210K;C210;PISTAO;MONOMOTOR;1724;1724;6;1970;BRASIL;BRASIL;AVIAO;PARTICULAR;FORA DE AERODROMO;JACAREACANGA;POUSO;PRIVADA;SUBSTANCIAL;0
53487;PPAAM;Sem Categoria;AVIAO;PIPER AIRCRAFT;PA-46-350P;PA46;PISTAO;MONOMOTOR;1950;1950;6;2009;BRASIL;BRASIL;AVIAO;PARTICULAR;ABA;SANTA RITA DE CASSIA;POUSO;PRIVADA;SUBSTANCIAL;0
49711;PRLPE;PARTICULAR;AVIAO;CESSNA AIRCRAFT;210N;C210;PISTAO;MONOMOTOR;1724;1724;6;1979;BRASIL;BRASIL;AVIAO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;TAXI;PRIVADA;NENHUM;0
53486;PTWSV;Sem Categoria;AVIAO;PIPER AIRCRAFT;PA-34-220T;PA34;PISTAO;BIMOTOR;2155;2155;6;1997;BRASIL;BRASIL;AVIAO;PARTICULAR;J LEM;SANTA GENOVEVA/GOIANIA;CORRIDA APOS POUSO;PRIVADA;SUBSTANCIAL;0
53485;PRSOR;Sem Categoria;AVIAO;AEROMOT;AMT-200SO;RF10;PISTAO;MONOMOTOR;1050;1050;2;2007;BRASIL;BRASIL;AVIAO;ESPECIALIZADA;CASA BRANCA;CASA BRANCA;ESPECIALIZADA;ESPECIALIZADA;SUBSTANCIAL;0
49708;PUSSA;EXPERIMENTAL;ULTRALEVE;RUBENS ANTONIO AZEVEDO;RV-9A;ULAC;PISTAO;MONOMOTOR;740;740;2;2011;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO;EXPERIMENTAL;NENHUM;0
53477;PTRAC;Sem Categoria;AVIAO;EMBRAER;EMB-810C;PA34;PISTAO;BIMOTOR;2073;2073;6;1980;BRASIL;BRASIL;AVIAO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;PRIVADA;SUBSTANCIAL;0
49705;PRMAL;REGULAR;AVIAO;AIRBUS INDUSTRIE;A319-132;A319;JATO;BIMOTOR;64000;64000;154;2002;BRASIL;BRASIL;AVIAO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;TAXI;REGULAR;NENHUM;0
53469;PTEPD;Sem Categoria;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-721C;P32R;PISTAO;MONOMOTOR;1633;1633;7;1977;BRASIL;BRASIL;AVIAO;TAXI AEREO;OURILANDIA DO NORTE;FORA DE AERODROMO;CRUZEIRO;TAXI AEREO;SUBSTANCIAL;2
53468;PRTCC;Sem Categoria;AVIAO;CESSNA AIRCRAFT;T210N;C210;PISTAO;MONOMOTOR;1814;1814;6;1980;BRASIL;BRASIL;AVIAO;PARTICULAR;EVERALDO MORAES BARRETO;EVERALDO MORAES BARRETO;CRUZEIRO;PRIVADA;SUBSTANCIAL;0
49702;PPFXH;INSTRUCAO;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-711ST;P28T;PISTAO;MONOMOTOR;1315;1315;4;1988;BRASIL;BRASIL;AVIAO;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA;INSTRUCAO;NENHUM;0
49700;PPGEH;INSTRUCAO;AVIAO;AERO BOERO;AB-115;AB11;PISTAO;MONOMOTOR;770;770;3;1991;BRASIL;BRASIL;AVIAO;INSTRUCAO;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA;INSTRUCAO;NENHUM;0
53466;PRWTW;Sem Categoria;AVIAO;PIPER AIRCRAFT;PA-32R-301T;PA32;PISTAO;MONOMOTOR;1633;1633;6;2003;BRASIL;BRASIL;AVIAO;PARTICULAR;AERODROMO NACIONAL DE AVIACAO;AERODROMO NACIONAL DE AVIACAO;POUSO;PRIVADA;SUBSTANCIAL;0
49698;PROMD;TAXI AEREO;HELICOPTERO;SIKORSKY AIRCRAFT;S-76C;S76;TURBOEIXO;BIMOTOR;5307;5307;14;2010;BRASIL;BRASIL;HELICOPTERO;TAXI AEREO;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;TAXI AEREO;NENHUM;0
53463;PTWHY;Sem Categoria;AVIAO;CESSNA AIRCRAFT;A188B;C188;PISTAO;MONOMOTOR;1905;1905;1;1978;BRASIL;BRASIL;AVIAO;AGRICOLA;RIO BRILHANTE;SITIO SANTA HELENA;ESPECIALIZADA;AGRICOLA;SUBSTANCIAL;0
49696;PRACE;AGRICOLA;AVIAO;PIPER AIRCRAFT;PA-25-235;PA25;PISTAO;MONOMOTOR;1315;1315;1;1965;BRASIL;BRASIL;AVIAO;AGRICOLA;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA;AGRICOLA;NENHUM;0
53462;PTAPY;Sem Categoria;AVIAO;CESSNA AIRCRAFT;170B;C170;PISTAO;MONOMOTOR;998;998;4;1956;BRASIL;BRASIL;AVIAO;PARTICULAR;CMT. MARILDA ZAIDEN DE MESQUITA;PELOTAS;POUSO;PRIVADA;SUBSTANCIAL;0
49694;PRAME;PARTICULAR;AVIAO;CIRRUS DESIGN;SR22;SR22;PISTAO;MONOMOTOR;1633;1633;5;2013;BRASIL;BRASIL;AVIAO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;PRIVADA;NENHUM;0
53437;PTGGW;Sem Categoria;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-201;IPAN;PISTAO;MONOMOTOR;1800;1800;1;1976;BRASIL;BRASIL;AVIAO;AGRICOLA;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA;AGRICOLA;SUBSTANCIAL;0
49692;PRJAJ;Sem Categoria;AVIAO;EMBRAER;EMB-500;E50P;JATO;BIMOTOR;4750;4750;6;2009;BRASIL;BRASIL;AVIAO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;PRIVADA;NENHUM;0
53436;PPGTG;Sem Categoria;AVIAO;NEIVA INDUSTRIA AERONAUTICA;56-C;PAUL;PISTAO;MONOMOTOR;660;660;2;1961;BRASIL;BRASIL;AVIAO;INSTRUCAO;AEROCLUBE DE ITAPOLIS;AEROCLUBE DE ITAPOLIS;POUSO;INSTRUCAO;SUBSTANCIAL;0
53435;PTULO;Sem Categoria;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-202;IPAN;PISTAO;MONOMOTOR;1800;1800;1;1998;BRASIL;BRASIL;AVIAO;PARTICULAR;FAZENDA SMITH;FAZENDA MURARA;VOO A BAIXA ALTURA;PRIVADA;SUBSTANCIAL;0
49672;PROAK;REGULAR;AVIAO;FOKKER;F28MK0100;F100;JATO;BIMOTOR;44450;44450;107;1992;BRASIL;BRASIL;AVIAO;REGULAR;SANTOS DUMONT;PRESIDENTE JUSCELINO KUBITSCHEK;APROXIMACAO FINAL;REGULAR;NENHUM;0
49671;PRMOB;Sem Categoria;HELICOPTERO;ROBINSON HELICOPTER;R44 II;R44;PISTAO;MONOMOTOR;1134;1134;4;2010;BRASIL;BRASIL;HELICOPTERO;PARTICULAR;PRESIDENTE JUSCELINO KUBITSCHEK;FORA DE AERODROMO;DECOLAGEM;PRIVADA;SUBSTANCIAL;0
53434;PREJI;Sem Categoria;AVIAO;CESSNA AIRCRAFT;152;C152;PISTAO;MONOMOTOR;759;759;2;1980;BRASIL;BRASIL;AVIAO;INSTRUCAO;Comandante Rolim Adolfo Amaro;Comandante Rolim Adolfo Amaro;ARREMETIDA NO SOLO;INSTRUCAO;SUBSTANCIAL;0
53433;PTIKF;Sem Categoria;AVIAO;PIPER AIRCRAFT;PA-28R-200;P28R;PISTAO;MONOMOTOR;1179;1179;4;1973;BRASIL;BRASIL;AVIAO;PARTICULAR;POUSADA DAS AGUIAS;POUSADA DAS AGUIAS;APROXIMACAO FINAL;PRIVADA;SUBSTANCIAL;0
